sector_id,canonical_company_id,patent_id,patent_date,inventor_id,inventor_name_first,inventor_name_last,inventor_name
biotech,3bdb4fa6-3449-4fdd-aac4-3fb2c4ac897f,12185654,2025-01-07,fl:ry_ln:allgaier-1,Ryan,Allgaier,Ryan Allgaier
biotech,421c9a03-c887-4d3d-9c8c-7366c304b289,12185669,2025-01-07,fl:ch_ln:heitmann-1,Christoph,Heitmann,Christoph Heitmann
biotech,421c9a03-c887-4d3d-9c8c-7366c304b289,12185669,2025-01-07,fl:fr_ln:fischer-13,Frédéric,Fischer,Frédéric Fischer
biotech,421c9a03-c887-4d3d-9c8c-7366c304b289,12185669,2025-01-07,fl:sv_ln:belau-1,Sven Carsten,Belau,Sven Carsten Belau
biotech,421c9a03-c887-4d3d-9c8c-7366c304b289,12185669,2025-01-07,fl:in_ln:bonig-1,Ingo,Bönig,Ingo Bönig
biotech,2cde7bf1-100b-4d18-bb0f-14f1e3127767,12185674,2025-01-07,fl:yu_ln:li-443,Yunkai,Li,Yunkai Li
biotech,2cde7bf1-100b-4d18-bb0f-14f1e3127767,12185674,2025-01-07,fl:pe_ln:song-3,Peng,Song,Peng Song
biotech,2cde7bf1-100b-4d18-bb0f-14f1e3127767,12185674,2025-01-07,fl:ho_ln:zhou-100,Hongxu,Zhou,Hongxu Zhou
biotech,6ccfa5aa-dd11-4d2d-b4fb-f92bc193160a,12185681,2025-01-07,fl:ma_ln:rasmussen-10,Magnus,Rasmussen,Magnus Rasmussen
biotech,6ccfa5aa-dd11-4d2d-b4fb-f92bc193160a,12185681,2025-01-07,fl:to_ln:wendt-1,Toni,Wendt,Toni Wendt
biotech,6ccfa5aa-dd11-4d2d-b4fb-f92bc193160a,12185681,2025-01-07,fl:so_ln:knudsen-2,Soren,Knudsen,Soren Knudsen
biotech,6ccfa5aa-dd11-4d2d-b4fb-f92bc193160a,12185681,2025-01-07,fl:gu_ln:hambraeus-1,Gustav,Hambraeus,Gustav Hambraeus
biotech,6ccfa5aa-dd11-4d2d-b4fb-f92bc193160a,12185681,2025-01-07,fl:bi_ln:skadhauge-1,Birgitte,Skadhauge,Birgitte Skadhauge
biotech,6ccfa5aa-dd11-4d2d-b4fb-f92bc193160a,12185681,2025-01-07,fl:je_ln:thulinsterberg-1,Jeppe,Thulin Østerberg,Jeppe Thulin Østerberg
biotech,6ccfa5aa-dd11-4d2d-b4fb-f92bc193160a,12185681,2025-01-07,fl:ro_ln:fennessy-1,Ross,Fennessy,Ross Fennessy
biotech,140a996d-60b7-4efc-8861-b8f5148198a9,12185682,2025-01-07,fl:ol_ln:andre-2,Olivier,Andre,Olivier Andre
biotech,140a996d-60b7-4efc-8861-b8f5148198a9,12185682,2025-01-07,fl:je_ln:combier-1,Jean-Philippe,COMBIER,Jean-Philippe COMBIER
biotech,074c3f9b-e5c0-450f-ac5e-3eda15f67451,12185682,2025-01-07,fl:ol_ln:andre-2,Olivier,Andre,Olivier Andre
biotech,074c3f9b-e5c0-450f-ac5e-3eda15f67451,12185682,2025-01-07,fl:je_ln:combier-1,Jean-Philippe,COMBIER,Jean-Philippe COMBIER
biotech,ad05db69-8362-40ff-8129-edab464be7c7,12185701,2025-01-07,fl:br_ln:remesch-1,Bryce,Remesch,Bryce Remesch
biotech,ad05db69-8362-40ff-8129-edab464be7c7,12185701,2025-01-07,fl:ma_ln:knoll-1,Matthew Aaron,Knoll,Matthew Aaron Knoll
biotech,ad05db69-8362-40ff-8129-edab464be7c7,12185701,2025-01-07,fl:gr_ln:young-1,Grace Calvert,Young,Grace Calvert Young
biotech,ad05db69-8362-40ff-8129-edab464be7c7,12185701,2025-01-07,fl:pe_ln:kimball-2,Peter,Kimball,Peter Kimball
biotech,5f83ff33-dc46-4758-934f-be75d18bb4d3,12185717,2025-01-07,fl:da_ln:closs-1,David,Closs,David Closs
biotech,5f83ff33-dc46-4758-934f-be75d18bb4d3,12185717,2025-01-07,fl:ri_ln:jayne-1,Richard,Jayne,Richard Jayne
biotech,5f83ff33-dc46-4758-934f-be75d18bb4d3,12185717,2025-01-07,fl:ro_ln:thorne-3,Robert E.,Thorne,Robert E. Thorne
biotech,5f83ff33-dc46-4758-934f-be75d18bb4d3,12185717,2025-01-07,fl:be_ln:apker-1,Benjamin,Apker,Benjamin Apker
biotech,2be20492-db42-4c05-ada1-53aab9147930,12185740,2025-01-07,fl:da_ln:pettersson-2,Dan,Pettersson,Dan Pettersson
biotech,2be20492-db42-4c05-ada1-53aab9147930,12185740,2025-01-07,fl:je_ln:ekloef-1,Jens Magnus,Ekloef,Jens Magnus Ekloef
biotech,2be20492-db42-4c05-ada1-53aab9147930,12185740,2025-01-07,fl:do_ln:segura-1,Dorotea Raventos,Segura,Dorotea Raventos Segura
biotech,2be20492-db42-4c05-ada1-53aab9147930,12185740,2025-01-07,fl:je_ln:salomon-2,Jesper,Salomon,Jesper Salomon
biotech,2be20492-db42-4c05-ada1-53aab9147930,12185740,2025-01-07,fl:wo_ln:streit-2,Wolfgang,Streit,Wolfgang Streit
biotech,2be20492-db42-4c05-ada1-53aab9147930,12185740,2025-01-07,fl:ch_ln:blom-1,Charlotte,Blom,Charlotte Blom
biotech,2be20492-db42-4c05-ada1-53aab9147930,12185740,2025-01-07,fl:ma_ln:borchert-2,Martin Simon,Borchert,Martin Simon Borchert
biotech,2be20492-db42-4c05-ada1-53aab9147930,12185740,2025-01-07,fl:kr_ln:krogh-3,Kristian,Krogh,Kristian Krogh
biotech,2be20492-db42-4c05-ada1-53aab9147930,12185740,2025-01-07,fl:ne_ln:ilmberger-1,Nele,Ilmberger,Nele Ilmberger
biotech,2be20492-db42-4c05-ada1-53aab9147930,12185740,2025-01-07,fl:ni_ln:pedersen-1,Ninfa Rangel,Pedersen,Ninfa Rangel Pedersen
biotech,5c485607-f2b9-4ebf-b7d0-b198f34024b6,12185743,2025-01-07,fl:ya_ln:zhang-220,Yang,Zhang,Yang Zhang
biotech,5c485607-f2b9-4ebf-b7d0-b198f34024b6,12185743,2025-01-07,fl:ch_ln:li-1208,Chunhua,Li,Chunhua Li
biotech,5c485607-f2b9-4ebf-b7d0-b198f34024b6,12185743,2025-01-07,fl:ya_ln:li-191,Yanmei,Li,Yanmei Li
biotech,5c485607-f2b9-4ebf-b7d0-b198f34024b6,12185743,2025-01-07,fl:va_ln:abelyan-1,Varuzhan,Abelyan,Varuzhan Abelyan
biotech,5c485607-f2b9-4ebf-b7d0-b198f34024b6,12185743,2025-01-07,fl:xi_ln:lyu-4,Xiangang,Lyu,Xiangang Lyu
biotech,5c485607-f2b9-4ebf-b7d0-b198f34024b6,12185743,2025-01-07,fl:ch_ln:dong-21,Chunguang,Dong,Chunguang Dong
biotech,a8967073-66be-4aa7-a6cd-c05e4401b401,12185744,2025-01-07,fl:an_ln:opekun-1,Antone Robert,"Opekun, Jr.","Antone Robert Opekun, Jr."
biotech,29130a2a-3bd7-4dd3-b027-235327e1c7c8,12185747,2025-01-07,fl:mi_ln:wei-59,Min,Wei,Min Wei
biotech,29130a2a-3bd7-4dd3-b027-235327e1c7c8,12185747,2025-01-07,fl:va_ln:longo-1,Valter D.,LONGO,Valter D. LONGO
biotech,29130a2a-3bd7-4dd3-b027-235327e1c7c8,12185747,2025-01-07,fl:pr_ln:rangan-1,Priya,RANGAN,Priya RANGAN
biotech,6e9b09bd-111a-4d14-ace3-48494c137529,12185748,2025-01-07,fl:da_ln:mcclanahan-1,David Neil,McClanahan,David Neil McClanahan
biotech,3a4039fd-4a05-4c1b-ad56-21153528de82,12185750,2025-01-07,fl:ge_ln:kobal-1,Gerd,Kobal,Gerd Kobal
biotech,3a4039fd-4a05-4c1b-ad56-21153528de82,12185750,2025-01-07,fl:pe_ln:reeh-1,Peter,Reeh,Peter Reeh
biotech,3a4039fd-4a05-4c1b-ad56-21153528de82,12185750,2025-01-07,fl:do_ln:oliveri-1,Douglas,Oliveri,Douglas Oliveri
biotech,3a4039fd-4a05-4c1b-ad56-21153528de82,12185750,2025-01-07,fl:ta_ln:kichko-1,Tatjana,Kichko,Tatjana Kichko
biotech,68d6ba23-aed1-40be-a53e-b27e57c50889,12185909,2025-01-07,fl:wi_ln:krimsky-1,William S.,Krimsky,William S. Krimsky
biotech,60cdc61e-8271-4a71-904a-475bdc4c1260,12186055,2025-01-07,fl:ch_ln:chen-1452,Cheng,Chen,Cheng Chen
biotech,60cdc61e-8271-4a71-904a-475bdc4c1260,12186055,2025-01-07,fl:t._ln:ferguson-2,T. Bruce,"Ferguson, Jr.","T. Bruce Ferguson, Jr."
biotech,9e94e23a-a092-4cb0-ac61-92def0b32028,12186071,2025-01-07,fl:he_ln:funchnielsen-1,Helle,Funch-Nielsen,Helle Funch-Nielsen
biotech,21ccd3d2-04d6-4e23-90c4-b387585785ac,12186076,2025-01-07,fl:ma_ln:boone-6,Mark R.,Boone,Mark R. Boone
biotech,21ccd3d2-04d6-4e23-90c4-b387585785ac,12186076,2025-01-07,fl:da_ln:probst-3,David,Probst,David Probst
biotech,98844244-406e-42d5-8e7e-2d745d025618,12186097,2025-01-07,fl:li_ln:dong-15,Liang,Dong,Liang Dong
biotech,98844244-406e-42d5-8e7e-2d745d025618,12186097,2025-01-07,fl:se_ln:oren-1,SEVAL,OREN,SEVAL OREN
biotech,ad364c42-df61-4853-b958-841af8901d0b,12186099,2025-01-07,fl:je_ln:harris-18,Jeffrey N.,Harris,Jeffrey N. Harris
biotech,ad364c42-df61-4853-b958-841af8901d0b,12186099,2025-01-07,fl:ta_ln:do-2,Tam,Do,Tam Do
biotech,ad364c42-df61-4853-b958-841af8901d0b,12186099,2025-01-07,fl:li_ln:richardscook-1,Lisa Michelle,Richards Cook,Lisa Michelle Richards Cook
biotech,ad364c42-df61-4853-b958-841af8901d0b,12186099,2025-01-07,fl:xa_ln:saenz-1,Xavier,Saenz,Xavier Saenz
biotech,a32c6f23-8aef-44a7-8762-850fdb517c37,12186118,2025-01-07,fl:ho_ln:zhang-3,Hongjun,Zhang,Hongjun Zhang
biotech,e09c8e1d-b323-4031-b2c5-f99bbe5691bd,12186165,2025-01-07,fl:ma_ln:phillips-2,Marcus Damian,Phillips,Marcus Damian Phillips
biotech,e09c8e1d-b323-4031-b2c5-f99bbe5691bd,12186165,2025-01-07,fl:al_ln:hunt-2,Allan Kenneth Frazer Grugeon,Hunt,Allan Kenneth Frazer Grugeon Hunt
biotech,e09c8e1d-b323-4031-b2c5-f99bbe5691bd,12186165,2025-01-07,fl:fe_ln:quintanar-1,Felix Clarence,Quintanar,Felix Clarence Quintanar
biotech,e09c8e1d-b323-4031-b2c5-f99bbe5691bd,12186165,2025-01-07,fl:le_ln:partington-1,Lee Ian,Partington,Lee Ian Partington
biotech,0b8f8ea2-4bb9-40c8-ab29-29f7c29da14f,12186221,2025-01-07,fl:an_ln:klapczynski-1,Anna,Klapczynski,Anna Klapczynski
biotech,0b8f8ea2-4bb9-40c8-ab29-29f7c29da14f,12186221,2025-01-07,fl:ju_ln:steinbrunn-1,Julien,Steinbrunn,Julien Steinbrunn
biotech,0b8f8ea2-4bb9-40c8-ab29-29f7c29da14f,12186221,2025-01-07,fl:no_ln:gretz-1,Norbert,Gretz,Norbert Gretz
biotech,0b8f8ea2-4bb9-40c8-ab29-29f7c29da14f,12186221,2025-01-07,fl:fa_ln:arpino-1,Fabiola,Arpino,Fabiola Arpino
biotech,0b8f8ea2-4bb9-40c8-ab29-29f7c29da14f,12186221,2025-01-07,fl:ma_ln:bouschbacher-1,Marielle,Bouschbacher,Marielle Bouschbacher
biotech,0b8f8ea2-4bb9-40c8-ab29-29f7c29da14f,12186221,2025-01-07,fl:an_ln:becker-8,Anja,Becker,Anja Becker
biotech,0b8f8ea2-4bb9-40c8-ab29-29f7c29da14f,12186221,2025-01-07,fl:na_ln:kuch-1,Natalia,Kuch,Natalia Kuch
biotech,fb533be2-8657-4634-bbe9-b91e18b9fa6a,12186221,2025-01-07,fl:an_ln:klapczynski-1,Anna,Klapczynski,Anna Klapczynski
biotech,fb533be2-8657-4634-bbe9-b91e18b9fa6a,12186221,2025-01-07,fl:ju_ln:steinbrunn-1,Julien,Steinbrunn,Julien Steinbrunn
biotech,fb533be2-8657-4634-bbe9-b91e18b9fa6a,12186221,2025-01-07,fl:no_ln:gretz-1,Norbert,Gretz,Norbert Gretz
biotech,fb533be2-8657-4634-bbe9-b91e18b9fa6a,12186221,2025-01-07,fl:fa_ln:arpino-1,Fabiola,Arpino,Fabiola Arpino
biotech,fb533be2-8657-4634-bbe9-b91e18b9fa6a,12186221,2025-01-07,fl:ma_ln:bouschbacher-1,Marielle,Bouschbacher,Marielle Bouschbacher
biotech,fb533be2-8657-4634-bbe9-b91e18b9fa6a,12186221,2025-01-07,fl:an_ln:becker-8,Anja,Becker,Anja Becker
biotech,fb533be2-8657-4634-bbe9-b91e18b9fa6a,12186221,2025-01-07,fl:na_ln:kuch-1,Natalia,Kuch,Natalia Kuch
biotech,4e3145a7-8750-4ac2-a391-35591f279efd,12186234,2025-01-07,fl:ma_ln:blumenkranz-1,Mark S.,Blumenkranz,Mark S. Blumenkranz
